state_id,start_x,start_y,goal_x,goal_y,robot_x,robot_y,delta_x,delta_y,euclidean_dist,angle_to_goal,obs_dist_up,obs_dist_down,obs_dist_left,obs_dist_right,selected_action,joint_angle_1,joint_angle_2,path_length_so_far,reward,converged_flag,episode_id,time_step,obs_grid_flat_0,obs_grid_flat_1,obs_grid_flat_2,obs_grid_flat_3,obs_grid_flat_4,obs_grid_flat_5,obs_grid_flat_6,obs_grid_flat_7,obs_grid_flat_8,obs_grid_flat_9,obs_grid_flat_10,obs_grid_flat_11,obs_grid_flat_12,obs_grid_flat_13,obs_grid_flat_14,obs_grid_flat_15,obs_grid_flat_16,obs_grid_flat_17,obs_grid_flat_18,obs_grid_flat_19,obs_grid_flat_20,obs_grid_flat_21,obs_grid_flat_22,obs_grid_flat_23,obs_grid_flat_24
14511,2,3,3,2,1,0,2,2,2.83,45.0,0,0,0,2,3,7.13,142.2,9.78,0.98,1,49,32,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
5303,1,0,3,0,0,1,3,-1,3.16,-18.43,0,3,0,4,3,168.06,78.2,1.69,0.9,1,26,9,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
986,2,0,2,1,4,1,-2,0,2.0,180.0,0,2,4,0,2,55.99,19.78,1.85,0.94,1,34,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9962,2,4,2,4,2,1,0,3,3.0,90.0,1,3,2,1,1,91.81,93.24,9.51,0.91,1,16,27,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
47,0,3,3,2,1,3,2,-1,2.24,-26.57,0,1,1,2,3,178.68,42.43,6.3,0.97,1,42,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7255,2,4,3,1,2,0,1,1,1.41,45.0,0,1,2,2,1,101.33,98.77,1.43,0.91,1,34,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
11431,0,4,3,1,2,0,1,1,1.41,45.0,0,0,0,2,3,126.24,63.86,6.23,0.92,1,47,31,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7814,2,1,0,3,2,1,-2,2,2.83,135.0,1,3,0,0,1,61.57,134.51,3.62,0.95,1,3,11,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11949,3,0,0,2,3,3,-3,-1,3.16,-161.57,0,0,1,1,2,123.78,12.26,3.67,0.93,1,37,13,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
3772,1,2,2,4,0,3,2,1,2.24,26.57,1,1,0,1,1,45.05,90.73,8.23,0.95,1,10,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11563,3,4,0,0,2,2,-2,-2,2.83,-135.0,1,1,2,2,0,94.75,127.09,3.91,0.98,1,17,47,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
648,3,2,2,4,0,3,2,1,2.24,26.57,3,1,0,1,1,25.28,45.84,9.66,0.95,1,11,19,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13563,1,0,4,4,2,4,2,0,2.0,0.0,1,0,2,2,3,49.28,28.23,2.86,0.99,1,49,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9937,3,1,3,0,2,0,1,0,1.0,0.0,0,0,1,1,3,140.45,62.45,3.61,0.94,1,15,14,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7920,4,3,1,0,1,3,0,-3,3.0,-90.0,0,1,1,1,1,177.05,176.95,3.4,0.94,1,23,19,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
6669,4,3,0,2,2,1,-2,1,2.24,153.43,0,0,2,1,2,115.77,33.24,8.05,0.97,1,15,17,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8691,0,2,4,0,0,0,4,0,4.0,0.0,0,4,0,4,3,147.39,7.73,7.83,0.92,1,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9361,0,1,1,0,0,0,1,0,1.0,0.0,0,4,0,3,3,110.58,21.08,5.07,0.92,1,43,31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
12330,4,1,1,3,3,0,-2,3,3.61,123.69,0,4,2,1,1,49.1,68.54,5.24,0.98,1,7,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2662,1,2,1,3,4,4,-3,-1,3.16,-161.57,0,0,4,0,2,96.49,23.89,2.94,0.91,1,11,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14044,0,1,2,1,3,1,-1,0,1.0,180.0,1,3,3,0,2,175.42,14.18,6.25,0.97,1,5,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
134,1,3,2,1,1,1,1,0,1.0,0.0,1,3,1,1,3,43.38,91.54,2.18,0.99,1,35,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
9489,3,0,0,3,2,2,-2,1,2.24,153.43,2,2,0,1,1,33.85,105.27,7.88,0.91,1,24,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7400,3,2,2,3,3,3,-1,0,1.0,180.0,2,1,2,1,2,104.59,63.76,8.13,0.94,1,5,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
12074,3,0,1,3,0,3,1,0,1.0,0.0,3,1,0,2,3,139.19,67.97,8.1,0.97,1,32,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9453,0,4,3,0,1,3,2,-3,3.61,-56.31,2,1,0,3,0,121.96,25.94,9.34,0.99,1,26,50,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5125,2,4,3,3,0,3,3,0,3.0,0.0,2,1,0,1,3,34.26,106.56,9.88,0.92,1,24,44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10849,4,0,3,0,3,1,0,-1,1.0,-90.0,1,3,3,1,0,140.04,30.84,2.57,0.94,1,13,38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14624,1,2,0,0,2,0,-2,0,2.0,180.0,0,1,2,1,2,132.55,98.75,4.78,0.92,1,5,30,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8132,1,1,2,3,0,2,2,1,2.24,26.57,1,2,0,3,1,151.74,30.96,6.37,0.97,1,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
11740,4,2,1,0,4,1,-3,-1,3.16,-161.57,0,3,2,0,2,33.37,125.91,7.44,0.93,1,24,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2255,4,1,3,1,1,1,2,0,2.0,0.0,1,0,1,3,3,140.43,8.99,6.78,0.9,1,16,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
12325,1,3,3,2,1,3,2,-1,2.24,-26.57,1,1,0,3,0,170.39,2.33,1.55,0.99,1,24,47,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13451,2,2,2,2,1,2,1,0,1.0,0.0,2,0,1,3,3,175.59,11.6,9.96,0.93,1,30,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
1892,4,3,1,3,0,3,1,0,1.0,0.0,3,0,0,2,3,95.86,57.86,6.34,0.96,1,50,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
10871,1,4,0,0,1,0,-1,0,1.0,180.0,0,4,1,3,2,37.0,121.15,6.29,0.91,1,34,48,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
11963,2,4,0,3,1,1,-1,2,2.24,116.57,1,3,1,0,1,175.24,94.71,5.56,0.91,1,30,36,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
9724,0,3,4,0,2,1,2,-1,2.24,-26.57,1,3,1,2,0,114.6,134.26,3.93,0.95,1,10,48,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1432,2,0,1,0,3,0,-2,0,2.0,180.0,0,1,3,0,2,137.06,118.88,2.09,0.95,1,10,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1741,2,3,0,4,2,2,-2,2,2.83,135.0,2,2,2,2,1,27.53,8.64,1.78,0.92,1,31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13451,2,2,2,2,1,2,1,0,1.0,0.0,2,0,1,3,3,175.59,11.6,9.96,0.93,1,30,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
2843,0,0,3,1,2,0,1,1,1.41,45.0,0,4,2,0,1,77.63,66.24,5.53,0.91,1,16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1393,4,1,1,2,0,1,1,1,1.41,45.0,1,1,0,4,1,55.38,0.37,6.77,0.97,1,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
14505,1,3,4,4,0,4,4,0,4.0,0.0,4,0,0,2,3,56.46,139.9,6.81,0.95,1,23,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6464,1,2,3,3,4,0,-1,3,3.16,108.43,0,4,4,0,1,65.92,145.31,6.98,0.93,1,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10618,4,4,4,2,0,2,4,0,4.0,0.0,2,2,0,4,3,98.18,56.75,8.09,0.99,1,25,31,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4643,0,4,0,1,1,1,-1,0,1.0,180.0,1,3,1,3,2,16.97,175.81,6.44,0.99,1,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
9350,2,3,4,4,3,2,1,2,2.24,63.43,2,2,3,0,1,61.73,120.21,1.62,0.9,1,17,23,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6690,1,1,1,3,0,3,1,0,1.0,0.0,0,1,0,4,3,119.39,0.25,2.66,0.92,1,25,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12460,3,0,3,3,3,3,0,0,0.0,0.0,3,1,3,1,0,111.51,111.48,1.46,0.99,1,39,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10617,4,2,3,0,1,0,2,0,2.0,0.0,0,4,1,3,3,9.54,173.45,6.5,0.93,1,50,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13142,3,0,2,0,1,3,1,-3,3.16,-71.57,3,1,1,1,0,27.09,145.06,4.29,0.93,1,39,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9401,2,0,3,1,4,1,-1,0,1.0,180.0,1,3,2,0,2,82.33,90.68,6.9,0.91,1,22,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9816,3,3,2,1,2,2,0,-1,1.0,-90.0,2,2,2,1,0,100.35,104.33,2.87,0.94,1,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5988,2,4,3,4,2,2,1,2,2.24,63.43,2,2,1,2,1,155.93,132.74,8.38,0.96,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,0,2,4,1,0,0,4,1,4.12,14.04,0,2,0,4,1,122.84,106.55,4.67,0.92,1,27,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11482,4,3,3,3,2,3,1,0,1.0,0.0,0,0,0,2,3,133.11,11.76,4.59,0.96,1,31,32,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
14521,3,2,4,4,3,4,1,0,1.0,0.0,3,0,3,1,3,6.62,118.82,7.35,0.97,1,1,34,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,2,1,0,2,2,1,-2,1,2.24,153.43,1,3,0,2,1,98.36,103.74,3.13,0.95,1,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
10705,0,1,4,2,3,2,1,0,1.0,0.0,2,0,3,1,3,160.2,62.55,8.27,0.97,1,34,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9439,3,4,3,1,2,1,1,0,1.0,0.0,1,0,2,2,3,100.89,15.66,5.91,0.99,1,41,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
5860,4,4,1,4,4,3,-3,1,3.16,161.57,3,1,0,0,1,145.29,10.86,8.2,0.95,1,48,35,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6024,2,3,1,0,2,0,-1,0,1.0,180.0,0,0,2,2,2,165.81,102.67,8.62,0.95,1,39,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11815,3,4,3,0,3,4,0,-4,4.0,-90.0,4,0,3,1,0,11.91,64.07,7.45,0.95,1,30,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7289,3,0,1,3,4,1,-3,2,3.61,146.31,1,3,0,0,1,155.5,128.52,2.17,0.96,1,9,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6900,2,4,0,3,2,3,-2,0,2.0,180.0,0,1,2,2,2,48.77,175.54,4.88,0.92,1,46,46,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6218,3,3,4,0,4,0,0,0,0.0,0.0,0,3,1,0,1,156.81,164.71,4.34,0.92,1,44,37,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2470,1,1,2,0,3,0,-1,0,1.0,180.0,0,1,2,1,2,154.18,132.03,7.17,0.96,1,24,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8601,2,2,2,4,3,4,-1,0,1.0,180.0,4,0,1,1,2,134.24,55.41,3.52,0.91,1,39,35,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14180,3,3,3,4,2,2,1,2,2.24,63.43,0,0,2,2,3,172.52,163.82,2.16,0.92,1,49,12,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
10472,3,2,0,3,4,3,-4,0,4.0,180.0,1,0,4,0,2,137.94,79.89,3.94,0.91,1,33,13,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8563,1,3,0,3,4,4,-4,-1,4.12,-165.96,3,0,2,0,0,71.09,104.19,1.2,0.91,1,9,47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13422,4,3,2,4,4,4,-2,0,2.0,180.0,1,0,4,0,2,19.14,34.37,3.39,0.98,1,31,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13096,1,0,0,2,4,1,-4,1,4.12,165.96,1,0,4,0,2,133.02,76.45,9.77,0.91,1,39,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
5858,2,2,2,4,1,2,1,2,2.24,63.43,0,2,1,1,1,38.14,7.74,1.87,0.95,1,22,19,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
13634,3,3,1,2,0,0,1,2,2.24,63.43,0,0,0,4,3,165.89,37.82,9.92,0.9,1,38,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8745,2,4,3,1,0,0,3,1,3.16,18.43,0,0,0,4,3,133.34,102.95,1.75,0.96,1,12,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10008,2,1,4,2,1,3,3,-1,3.16,-18.43,3,0,1,3,0,178.42,48.65,5.64,0.98,1,50,12,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
9067,2,3,4,4,2,4,2,0,2.0,0.0,4,0,2,2,3,45.58,28.52,1.88,0.94,1,40,21,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7645,4,0,0,3,2,2,-2,1,2.24,153.43,2,2,2,2,1,56.5,87.97,1.72,0.91,1,18,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8544,2,2,0,2,4,3,-4,-1,4.12,-165.96,0,1,1,0,2,46.8,11.0,6.77,0.95,1,15,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5275,4,2,3,0,4,0,-1,0,1.0,180.0,0,0,2,0,2,90.05,66.54,4.39,0.95,1,36,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5202,2,3,1,4,3,3,-2,1,2.24,153.43,1,0,3,1,2,56.58,101.51,8.41,0.95,1,19,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5874,2,0,2,0,3,0,-1,0,1.0,180.0,0,0,3,1,2,34.46,9.5,7.72,0.97,1,26,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6623,3,0,2,4,4,4,-2,0,2.0,180.0,4,0,4,0,2,14.42,32.15,5.28,0.97,1,41,48,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6281,2,4,2,4,4,3,-2,1,2.24,153.43,3,0,3,0,2,71.73,67.74,4.59,0.98,1,31,10,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11567,4,3,0,1,0,2,0,-1,1.0,-90.0,2,2,0,4,0,152.81,59.94,1.07,0.97,1,4,31,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5693,1,2,0,4,3,0,-3,4,5.0,126.87,0,4,1,1,1,38.23,104.98,5.12,0.97,1,33,50,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12737,1,2,4,1,4,1,0,0,0.0,0.0,0,2,1,0,1,75.92,22.25,4.3,0.96,1,17,11,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1385,3,0,0,3,4,4,-4,-1,4.12,-165.96,0,0,4,0,2,54.52,70.96,1.61,0.93,1,14,32,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
338,1,3,3,1,4,3,-1,-2,2.24,-116.57,3,1,4,0,0,159.81,101.62,7.54,0.98,1,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11140,1,2,4,0,1,1,3,-1,3.16,-18.43,0,1,1,0,1,169.34,105.62,7.8,0.93,1,39,27,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
4849,0,4,0,4,2,1,-2,3,3.61,123.69,1,3,2,2,1,50.56,50.17,1.52,0.94,1,18,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813,2,3,3,3,1,2,2,1,2.24,26.57,0,2,1,3,1,112.73,176.25,7.08,0.94,1,39,44,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,4,3,3,1,3,0,0,1,1.0,90.0,0,1,1,1,1,110.09,178.5,1.03,0.97,1,1,24,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13209,1,0,1,4,3,1,-2,3,3.61,123.69,1,0,3,0,2,172.09,169.4,8.88,0.96,1,40,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
2133,3,0,0,3,0,4,0,-1,1.0,-90.0,2,0,0,2,0,75.48,136.37,5.82,0.94,1,12,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2609,2,4,4,0,2,1,2,-1,2.24,-26.57,1,3,2,1,0,83.69,74.23,7.29,0.93,1,40,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11894,0,1,2,1,1,1,1,0,1.0,0.0,1,1,1,3,3,148.53,134.55,5.23,0.97,1,5,41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2701,0,3,0,4,2,3,-2,1,2.24,153.43,3,1,2,0,1,140.57,172.24,6.17,0.95,1,34,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8363,3,3,2,1,4,3,-2,-2,2.83,-135.0,0,1,4,0,2,35.07,64.16,1.12,0.99,1,32,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3967,4,4,4,2,1,0,3,2,3.61,33.69,0,4,1,3,1,38.6,87.43,5.79,0.94,1,44,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4726,1,1,0,2,4,1,-4,1,4.12,165.96,1,3,4,0,1,93.53,115.51,9.69,0.96,1,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
4439,1,2,1,4,4,1,-3,3,4.24,135.0,1,0,1,0,2,171.79,169.48,4.29,0.95,1,38,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
997,4,2,0,0,3,3,-3,-3,4.24,-135.0,0,1,3,1,2,125.24,118.25,8.79,0.95,1,49,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9597,1,0,0,4,1,2,-1,2,2.24,116.57,2,1,0,3,1,28.16,111.78,1.95,0.96,1,24,38,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
13719,0,3,0,4,2,0,-2,4,4.47,116.57,0,0,0,2,3,18.22,162.08,9.81,0.98,1,13,13,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10831,3,0,0,0,4,3,-4,-3,5.0,-143.13,3,1,0,0,0,172.96,28.4,7.51,0.93,1,47,8,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
8971,0,0,1,0,0,3,1,-3,3.16,-71.57,3,0,0,0,0,54.99,100.24,4.08,0.98,1,6,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4850,0,2,3,0,3,0,0,0,0.0,0.0,0,1,3,1,1,5.96,33.73,6.04,0.96,1,24,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
10772,1,4,4,2,1,2,3,0,3.0,0.0,2,2,1,3,3,172.66,23.84,7.26,0.94,1,43,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8315,2,4,4,1,0,0,4,1,4.12,14.04,0,0,0,4,3,163.8,101.05,2.25,0.98,1,27,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2794,2,2,2,3,4,1,-2,2,2.83,135.0,1,0,3,0,2,19.51,130.65,3.97,0.98,1,5,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8246,4,3,3,0,3,3,0,-3,3.0,-90.0,3,1,3,1,0,12.33,132.17,3.28,0.94,1,22,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12327,4,2,1,1,0,3,1,-2,2.24,-63.43,3,0,0,1,0,175.15,97.89,8.31,0.94,1,20,30,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10243,3,1,2,1,4,3,-2,-2,2.83,-135.0,0,1,2,0,2,144.82,20.14,2.21,0.96,1,35,42,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
5119,4,3,0,1,1,3,-1,-2,2.24,-116.57,0,1,1,3,2,81.16,9.09,6.51,0.98,1,50,12,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14846,0,3,1,4,4,1,-3,3,4.24,135.0,1,1,4,0,1,81.45,31.35,2.16,0.93,1,24,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
2309,2,4,4,3,0,0,4,3,5.0,36.87,0,2,0,3,1,56.41,25.71,3.29,0.95,1,12,23,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10541,4,3,1,3,0,3,1,0,1.0,0.0,1,0,0,4,3,7.71,47.68,4.9,0.94,1,23,24,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
8871,1,0,3,3,1,0,2,3,3.61,56.31,0,3,1,3,1,122.92,133.15,8.67,0.94,1,35,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
13719,0,3,0,4,2,0,-2,4,4.47,116.57,0,0,0,2,3,18.22,162.08,9.81,0.98,1,13,13,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8744,0,0,1,1,1,4,0,-3,3.0,-90.0,0,0,1,3,2,58.72,82.79,6.23,0.97,1,8,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
